Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2017-109757,9/4/2017,9/9/2017,Second Class,MD-17350,44312
CA-2016-130029,7/3/2016,7/6/2016,First Class,GT-14755,90049
CA-2017-103877,9/7/2017,9/14/2017,Standard Class,RD-19660,64055
CA-2016-137176,9/9/2016,9/14/2016,Second Class,DB-12910,75220
CA-2017-168109,7/3/2017,7/3/2017,Same Day,JK-15640,98105
US-2017-126081,6/29/2017,7/4/2017,Standard Class,FC-14335,75150
CA-2017-117023,8/7/2017,8/12/2017,Standard Class,JW-15955,11561
CA-2015-143532,3/19/2015,3/24/2015,Standard Class,DC-12850,33161
CA-2016-103163,6/7/2016,6/11/2016,Standard Class,FM-14290,93309
CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,39212
CA-2017-117807,10/1/2017,10/7/2017,Standard Class,DK-13090,68025
CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,49201
CA-2017-161823,9/3/2017,9/8/2017,Standard Class,AG-10300,94122
CA-2017-121839,9/24/2017,9/28/2017,Standard Class,MH-18115,43130
CA-2017-158729,12/19/2017,12/21/2017,First Class,AC-10450,70506
CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,40475
CA-2014-154186,12/13/2014,12/15/2014,Second Class,RA-19285,77070
CA-2016-108434,12/5/2016,12/7/2016,Second Class,JG-15160,10024
CA-2016-164154,9/11/2016,9/17/2016,Standard Class,NZ-18565,43615
CA-2017-148012,12/9/2017,12/15/2017,Standard Class,KM-16225,19143
CA-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,19140
CA-2017-138310,6/26/2017,6/30/2017,Standard Class,NP-18700,80219
CA-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,19143
CA-2017-112956,8/21/2017,8/27/2017,Standard Class,TH-21550,21044
CA-2016-119683,3/12/2016,3/16/2016,Second Class,CK-12595,10024
CA-2014-163559,9/23/2014,9/28/2014,Second Class,ST-20530,10035
CA-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,43055
US-2016-131674,11/29/2016,12/1/2016,Second Class,NC-18535,75217
CA-2015-110093,12/3/2015,12/8/2015,Standard Class,AB-10255,19134
CA-2017-112529,11/19/2017,11/21/2017,First Class,SC-20770,78207
CA-2016-154536,9/5/2016,9/9/2016,Standard Class,JC-15340,19120
CA-2017-141929,9/4/2017,9/8/2017,Standard Class,RA-19285,90004
CA-2016-109743,9/22/2016,9/29/2016,Standard Class,SH-19975,37167
CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,31204
CA-2017-113530,5/19/2017,5/21/2017,Second Class,BC-11125,94109
CA-2014-169726,8/9/2014,8/13/2014,Standard Class,JH-15985,98103
CA-2017-155957,11/26/2017,11/30/2017,Standard Class,CC-12610,43229
CA-2017-132178,5/3/2017,5/8/2017,Second Class,DB-12970,90004
CA-2016-145177,11/10/2016,11/14/2016,Standard Class,PP-18955,45503
CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,90008
CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,90045
CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,38109
CA-2017-109960,12/9/2017,12/11/2017,Second Class,DB-13210,48234
CA-2017-133004,8/31/2017,9/5/2017,Standard Class,AJ-10945,46226
CA-2017-168102,4/24/2017,4/30/2017,Standard Class,CP-12340,32216
CA-2017-158036,9/8/2017,9/14/2017,Standard Class,DB-13555,43017
CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,33317
CA-2016-161676,7/18/2016,7/23/2016,Standard Class,JP-15460,85301
CA-2016-155005,6/13/2016,6/15/2016,Second Class,SC-20050,49201
US-2017-129777,7/3/2017,7/9/2017,Standard Class,FM-14290,2169
CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,97301
CA-2016-104969,4/8/2016,4/14/2016,Standard Class,EH-14125,45373
CA-2017-154109,11/6/2017,11/11/2017,Standard Class,ML-17410,19143
CA-2015-156440,12/5/2015,12/9/2015,Standard Class,MH-17620,92105
CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,20735
CA-2016-102792,12/13/2016,12/19/2016,Standard Class,JC-15340,92503
CA-2016-108567,5/20/2016,5/24/2016,Standard Class,DB-13210,34952
CA-2017-140760,6/2/2017,6/5/2017,Second Class,DO-13435,85204
US-2015-131359,10/30/2015,11/2/2015,Second Class,FA-14230,80219
CA-2016-142097,10/15/2016,10/20/2016,Standard Class,QJ-19255,22153
CA-2015-151680,11/19/2015,11/21/2015,Second Class,TC-21475,98115
CA-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,85281
CA-2017-160416,11/13/2017,11/18/2017,Second Class,AD-10180,10701
CA-2017-169411,12/24/2017,12/29/2017,Standard Class,AC-10615,14609
CA-2016-126543,1/9/2016,1/13/2016,Second Class,MF-17665,43615
CA-2015-104941,6/13/2015,6/19/2015,Standard Class,DH-13075,35601
CA-2017-160087,3/18/2017,3/22/2017,Standard Class,EN-13780,75220
CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,75150
CA-2017-113670,10/15/2017,10/17/2017,First Class,RS-19765,90045
CA-2017-166198,4/21/2017,4/24/2017,First Class,JW-15955,98103
CA-2014-135608,12/8/2014,12/10/2014,Second Class,JK-15625,98502
CA-2017-144568,5/29/2017,6/2/2017,Standard Class,JO-15550,68104
CA-2016-142370,9/19/2016,9/23/2016,Standard Class,TP-21130,31907
CA-2016-105900,9/17/2016,9/23/2016,Standard Class,BS-11590,47201
CA-2016-151155,12/20/2016,12/24/2016,Standard Class,AB-10255,39212
CA-2017-144036,11/22/2017,11/26/2017,Standard Class,FO-14305,77070
US-2014-169789,12/30/2014,1/4/2015,Standard Class,MF-17665,85023
CA-2017-127264,4/3/2017,4/5/2017,First Class,SA-20830,60653
CA-2016-151512,12/26/2016,1/2/2017,Standard Class,SH-19975,80219
CA-2016-165169,6/5/2016,6/11/2016,Standard Class,JL-15235,19711
CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,20735
CA-2017-168193,3/6/2017,3/11/2017,Second Class,RM-19750,10011
CA-2016-115476,3/17/2016,3/17/2016,Same Day,VM-21835,19711
CA-2016-133340,12/9/2016,12/13/2016,Standard Class,LH-17155,49201
CA-2016-137848,1/15/2016,1/21/2016,Standard Class,WB-21850,10011
CA-2014-113047,10/24/2014,10/24/2014,Same Day,AP-10915,29730
CA-2016-149979,9/23/2016,9/28/2016,Second Class,RA-19915,31907
CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,90301
CA-2016-116799,3/3/2016,3/6/2016,First Class,JG-15310,79762
CA-2016-111283,2/29/2016,3/4/2016,Standard Class,LC-16870,43055
CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,90049
CA-2017-104577,5/12/2017,5/17/2017,Standard Class,CK-12205,2149
CA-2016-156251,8/13/2016,8/18/2016,Second Class,TS-21160,53214
CA-2017-125878,2/25/2017,3/2/2017,Standard Class,MH-18025,60623
CA-2016-163153,3/21/2016,3/25/2016,Standard Class,DM-12955,77036
CA-2015-103205,12/8/2015,12/10/2015,Second Class,JJ-15760,77036
CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,33012
CA-2016-155530,12/17/2016,12/21/2016,Standard Class,CM-12160,94122
US-2016-101196,5/12/2016,5/17/2016,Standard Class,FM-14215,19140
CA-2014-115357,8/6/2014,8/11/2014,Second Class,RF-19735,29203
US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,33180
CA-2015-107937,5/3/2015,5/8/2015,Standard Class,JB-16045,91911
US-2017-148768,11/30/2017,12/2/2017,Second Class,PN-18775,33180
CA-2017-118521,2/16/2017,2/20/2017,Standard Class,LF-17185,10035
CA-2014-149643,11/16/2014,11/20/2014,Standard Class,RH-19510,66502
CA-2015-135314,7/9/2015,7/14/2015,Second Class,MC-17575,19120
CA-2017-165204,11/13/2017,11/16/2017,Second Class,MN-17935,38109
CA-2017-125752,7/31/2017,8/4/2017,Standard Class,EH-14125,33311
CA-2017-112487,12/26/2017,12/30/2017,Standard Class,TC-21535,43229
CA-2016-144218,10/31/2016,11/4/2016,Standard Class,JD-15895,90045
CA-2016-169971,9/4/2016,9/9/2016,Standard Class,IL-15100,77041
US-2016-133508,4/17/2016,4/21/2016,Standard Class,SW-20350,68104
CA-2014-107139,7/5/2014,7/11/2014,Standard Class,DP-13390,90004
CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,16602
CA-2015-163762,11/27/2015,12/1/2015,Standard Class,JE-15475,10024
US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,92037
CA-2017-121314,9/23/2017,9/26/2017,First Class,BE-11410,33178
CA-2017-147760,11/4/2017,11/5/2017,First Class,KL-16555,27405
CA-2016-156503,10/14/2016,10/20/2016,Standard Class,NC-18415,28540
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,33317
CA-2017-147753,3/5/2017,3/5/2017,Same Day,PK-19075,53209
CA-2015-103961,11/5/2015,11/9/2015,Standard Class,NG-18430,62301
CA-2016-152471,7/8/2016,7/8/2016,Same Day,ZD-21925,32216
CA-2015-102582,9/15/2015,9/19/2015,Standard Class,NW-18400,36608
CA-2017-141873,10/9/2017,10/14/2017,Standard Class,HG-14845,10024
CA-2015-140984,9/14/2015,9/18/2015,Standard Class,CC-12685,10011
CA-2014-132801,10/7/2014,10/12/2014,Standard Class,JG-15805,75217
CA-2017-141733,5/7/2017,5/11/2017,Standard Class,RW-19540,48234
US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,19901
CA-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,43229
CA-2014-100363,4/8/2014,4/15/2014,Standard Class,JM-15655,85301
CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,89031
US-2014-109162,6/8/2014,6/12/2014,Standard Class,KE-16420,37620
CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,90049
CA-2017-129000,11/25/2017,11/27/2017,Second Class,SZ-20035,48187
CA-2017-161053,9/22/2017,9/23/2017,First Class,JE-15745,72701
CA-2015-142377,12/4/2015,12/9/2015,Standard Class,MS-17980,65807
CA-2015-127593,9/21/2015,9/21/2015,Same Day,DH-13675,2169
CA-2017-130526,11/26/2017,11/29/2017,First Class,GT-14755,61107
US-2017-131849,6/6/2017,6/10/2017,Standard Class,GH-14410,94122
US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,78207
CA-2014-140816,12/20/2014,12/20/2014,Same Day,TC-21295,80229
CA-2017-154039,2/17/2017,2/22/2017,Standard Class,JK-16120,60653
CA-2014-135755,5/3/2014,5/10/2014,Standard Class,NC-18415,10701
CA-2017-123246,10/17/2017,10/19/2017,Second Class,AJ-10960,92037
CA-2015-157133,11/28/2015,12/3/2015,Standard Class,LC-16885,61821
CA-2014-124709,7/27/2014,7/29/2014,Second Class,GW-14605,94122
CA-2017-146360,4/23/2017,4/25/2017,Second Class,SC-20305,46226
CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,92105
CA-2016-136231,9/5/2016,9/7/2016,Second Class,DM-13015,37604
CA-2016-140641,10/28/2016,11/2/2016,Standard Class,EP-13915,33614
CA-2014-151001,4/5/2014,4/7/2014,First Class,JG-15805,62521
CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,85234
CA-2014-152849,7/5/2014,7/12/2014,Standard Class,DW-13195,37918
US-2017-127341,1/29/2017,2/2/2017,Standard Class,CK-12595,60653
CA-2016-167759,3/3/2016,3/8/2016,Second Class,CC-12670,47401
CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,30076
US-2016-163881,11/24/2016,11/30/2016,Standard Class,SP-20860,90036
US-2016-144547,11/10/2016,11/14/2016,Standard Class,MS-17770,77036
US-2014-112200,11/22/2014,11/28/2014,Standard Class,TC-21475,60440
CA-2017-110212,5/1/2017,5/5/2017,Standard Class,SJ-20125,71854
CA-2017-134285,12/7/2017,12/12/2017,Standard Class,DS-13180,78207
CA-2017-102267,11/30/2017,12/4/2017,Standard Class,SC-20800,78539
CA-2017-157980,12/7/2017,12/9/2017,First Class,SH-20395,43615
CA-2015-121097,1/3/2015,1/8/2015,Standard Class,SF-20965,77520
CA-2015-151043,11/14/2015,11/20/2015,Standard Class,MG-17680,19143
US-2015-119312,10/2/2015,10/7/2015,Second Class,CS-12400,90045
CA-2015-167010,4/5/2015,4/10/2015,Standard Class,VT-21700,19143
CA-2017-126788,6/5/2017,6/6/2017,First Class,AB-10105,77581
CA-2017-148068,9/18/2017,9/25/2017,Standard Class,MM-18280,10035
US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,85023
US-2015-148817,12/1/2015,12/7/2015,Standard Class,KD-16495,23320
CA-2016-110044,6/28/2016,7/2/2016,Second Class,RF-19735,60610
CA-2017-146920,8/28/2017,9/1/2017,Standard Class,SC-20305,60623
CA-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,98103
CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,78550
CA-2016-132094,8/26/2016,9/2/2016,Standard Class,VG-21805,19140
CA-2017-123001,9/2/2017,9/8/2017,Standard Class,AW-10840,93309
CA-2015-118955,6/16/2015,6/20/2015,Standard Class,LS-17230,75051
US-2016-143448,12/10/2016,12/10/2016,Same Day,MH-17455,46142
CA-2017-117863,5/18/2017,5/23/2017,Standard Class,TS-21340,10024
CA-2017-160458,5/27/2017,5/29/2017,Second Class,EH-13945,38109
US-2016-142685,6/23/2016,6/30/2016,Standard Class,MG-17695,14215
CA-2016-133144,5/16/2016,5/21/2016,Second Class,DO-13435,90036
CA-2017-167871,11/18/2017,11/23/2017,Standard Class,AF-10870,33030
CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,77506
CA-2014-121167,11/28/2014,11/30/2014,Second Class,MO-17500,11520
US-2016-151862,3/1/2016,3/8/2016,Standard Class,ON-18715,80219
CA-2017-152961,1/15/2017,1/19/2017,Standard Class,SC-20095,2169
CA-2014-133228,4/4/2014,4/9/2014,Standard Class,MS-17710,48205
CA-2016-114951,6/26/2016,7/3/2016,Standard Class,DN-13690,94109
CA-2016-156573,5/29/2016,6/2/2016,Standard Class,RB-19360,37211
CA-2015-113901,10/19/2015,10/24/2015,Standard Class,NH-18610,48227
CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,90045
CA-2016-120257,9/22/2016,9/28/2016,Standard Class,PW-19240,19140
CA-2014-164910,11/12/2014,11/17/2014,Second Class,DM-13345,28806
CA-2016-149902,4/1/2016,4/6/2016,Standard Class,DW-13540,10024
CA-2016-146010,5/20/2016,5/23/2016,First Class,EH-14125,80906
US-2015-163685,6/1/2015,6/5/2015,Standard Class,KE-16420,78207
CA-2014-135090,11/22/2014,11/26/2014,Standard Class,SP-20920,90036
CA-2015-132374,2/22/2015,2/24/2015,Second Class,PS-19045,48310
CA-2016-167556,3/29/2016,4/2/2016,Standard Class,JM-15250,10009
US-2016-116400,10/22/2016,10/24/2016,First Class,EB-13930,23223
CA-2017-101308,10/2/2017,10/7/2017,Standard Class,FG-14260,98105
CA-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,10024
CA-2017-119564,12/15/2017,12/20/2017,Standard Class,PL-18925,98115
CA-2016-135265,7/7/2016,7/9/2016,Second Class,CC-12370,90045
CA-2016-108735,4/17/2016,4/21/2016,Standard Class,JM-15535,90712
CA-2017-112333,4/8/2017,4/14/2017,Standard Class,KF-16285,7060
US-2016-159415,4/17/2016,4/22/2016,Standard Class,CS-12175,38401
CA-2014-122588,11/25/2014,11/27/2014,Second Class,AR-10540,2895
CA-2014-137589,11/3/2014,11/8/2014,Standard Class,MS-17770,17602
CA-2015-161998,5/1/2015,5/5/2015,Standard Class,DB-13120,33614
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,DK-12895,53142
US-2015-149629,7/17/2015,7/20/2015,Second Class,MP-17965,34952
CA-2014-116834,10/11/2014,10/16/2014,Standard Class,Dp-13240,98115
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,CC-12220,78207
US-2015-168732,12/10/2015,12/16/2015,Standard Class,KM-16660,30076
CA-2015-107468,12/18/2015,12/22/2015,Standard Class,MK-17905,80027
CA-2017-144463,1/1/2017,1/5/2017,Standard Class,SC-20725,90036
CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,19143
CA-2015-153612,12/22/2015,12/27/2015,Standard Class,BT-11305,54880
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,30318
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,19013
CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,94110
CA-2017-139311,8/11/2017,8/13/2017,First Class,SF-20965,76021
CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,70506
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,98042
US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,44052
CA-2015-148859,12/28/2015,1/1/2016,Standard Class,FH-14350,60623
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,94110
CA-2015-137750,6/25/2015,6/30/2015,Standard Class,JF-15565,94110
CA-2015-136378,4/2/2015,4/7/2015,Standard Class,CS-11845,77070
CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,60653
US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,10035
CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,10011
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,19134
CA-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,60610
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,94601
CA-2016-129196,11/1/2016,11/7/2016,Standard Class,XP-21865,60610
US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,98105
US-2016-122182,3/10/2016,3/14/2016,Standard Class,BD-11770,19143
US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,28027
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,28205
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,75081
CA-2015-156104,12/6/2015,12/8/2015,Second Class,NP-18685,46203
US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,74012
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,33023
CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,68104
CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,28540
CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,97224
US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,62521
CA-2017-163692,9/7/2017,9/9/2017,First Class,Dp-13240,85023
CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,95823
US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,72401
CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,10035
CA-2017-166576,5/16/2017,5/18/2017,First Class,JM-15865,44312
CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,41042
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,55407
US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,77095
CA-2017-137456,12/21/2017,12/21/2017,Same Day,RB-19465,68025
US-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,92105
US-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,77041
CA-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,10011
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,48227
CA-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,77095
CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,98105
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,90036
CA-2017-117394,9/4/2017,9/10/2017,Standard Class,MM-17920,19120
CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,98103
CA-2014-127523,5/11/2014,5/18/2014,Standard Class,BG-11695,13601
CA-2017-123239,7/27/2017,7/31/2017,Second Class,MG-18145,32216
CA-2017-156769,5/6/2017,5/9/2017,First Class,GZ-14470,22204
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,28205
CA-2015-121272,3/29/2015,4/4/2015,Standard Class,DO-13435,98103
CA-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,60623
CA-2015-111703,7/2/2015,7/9/2015,Standard Class,KB-16315,33021
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,23320
CA-2017-105914,10/2/2017,10/8/2017,Standard Class,PV-18985,90036
CA-2017-110926,11/19/2017,11/23/2017,Standard Class,DD-13570,22304
CA-2016-117226,12/30/2016,1/1/2017,First Class,KD-16495,77536
CA-2017-127313,12/1/2017,12/4/2017,First Class,RA-19285,19120
CA-2016-136287,6/13/2016,6/17/2016,Standard Class,SS-20590,67212
US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,48640
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,EH-14125,94110
CA-2015-136196,11/28/2015,12/4/2015,Standard Class,TP-21415,11520
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,78745
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,CB-12025,19134
CA-2016-139689,12/29/2016,1/3/2017,Standard Class,MP-17965,37620
CA-2015-101091,12/5/2015,12/9/2015,Second Class,SW-20245,19140
CA-2014-126907,11/1/2014,11/8/2014,Standard Class,SM-20950,60610
US-2016-164588,4/16/2016,4/23/2016,Standard Class,AP-10915,31907
CA-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,10035
CA-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,3820
US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,80013
CA-2015-160213,3/8/2015,3/13/2015,Standard Class,AR-10825,11561
CA-2014-157924,10/11/2014,10/13/2014,First Class,HA-14920,91104
CA-2015-100216,4/13/2015,4/14/2015,First Class,HJ-14875,85204
CA-2017-100601,11/16/2017,11/20/2017,Standard Class,JK-15370,93727
CA-2016-152163,7/1/2016,7/1/2016,Same Day,JF-15355,29203
CA-2015-154340,11/29/2015,11/30/2015,First Class,EK-13795,92704
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,29203
CA-2016-148593,6/16/2016,6/18/2016,Second Class,BD-11320,90045
US-2017-119039,3/6/2017,3/10/2017,Standard Class,BF-11170,94109
CA-2017-128426,10/7/2017,10/11/2017,Standard Class,JK-15730,77036
US-2017-136868,10/6/2017,10/12/2017,Standard Class,CR-12820,10035
CA-2016-143749,12/5/2016,12/7/2016,First Class,AG-10300,2038
CA-2016-111493,10/21/2016,10/22/2016,First Class,CM-12160,21215
CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,78501
CA-2016-157714,9/26/2016,10/1/2016,Second Class,CS-12175,52240
CA-2017-166709,11/17/2017,11/22/2017,Standard Class,HL-15040,19711
CA-2015-129392,7/8/2015,7/8/2015,Same Day,DM-13015,77070
CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,83704
CA-2015-154200,6/18/2015,6/22/2015,Standard Class,BG-11740,92105
CA-2016-124233,4/8/2016,4/14/2016,Standard Class,CK-12595,90032
US-2015-134271,4/18/2015,4/23/2015,Second Class,RF-19735,10024
US-2016-161683,12/3/2016,12/8/2016,Standard Class,CJ-12010,19134
CA-2015-143105,12/10/2015,12/10/2015,Same Day,MA-17560,10024
CA-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,2920
CA-2017-109715,12/9/2017,12/14/2017,Standard Class,AH-10585,60623
CA-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,40475
CA-2016-164637,3/4/2016,3/8/2016,Standard Class,RD-19480,46544
CA-2014-103590,11/30/2014,12/4/2014,Standard Class,JL-15505,10550
CA-2015-111234,2/18/2015,2/22/2015,Standard Class,AB-10600,90004
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,94110
CA-2017-134565,6/11/2017,6/13/2017,Second Class,TB-21400,98103
CA-2016-108644,9/30/2016,10/3/2016,First Class,SJ-20215,62301
US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,60623
CA-2017-120327,11/11/2017,11/16/2017,Standard Class,WB-21850,50322
CA-2015-154970,1/5/2015,1/10/2015,Standard Class,SR-20740,98103
